drinkerID,drinkerName,barID,barName,state
4620,Umair Turco,80,Well-Groomed Crossbow Bar,Massachusetts
4621,Seth Darnell,133,The Stingy Husband Pub,Tennessee
4622,Darryl Davidson,522,The Smiling Banjo Bar,Minnesota
4623,Kylian Moore,865,Wrathful Mole Inn,Guam
4623,Kylian Moore,206,The Snotty Bongo ,Guam
4624,Ami Rogers,5,The Secretive Apple Tavern,Kentucky
4625,Morgyn Vader,479,Thoughtless Husband ,California
4625,Morgyn Vader,273,The Brave Badger Inn,California
4626,Mateusz Dinkins,176,Steady Apple Pub,Indiana
4626,Mateusz Dinkins,758,Nutritious Gate ,Indiana
4627,Ubaid Caswell,310,Scandalous Tiger ,Arkansas
4627,Ubaid Caswell,801,Motionless Wife Tavern,Arkansas
4628,Ricards Yocum,631,The Hesitant Gate Bar,Wyoming
4628,Ricards Yocum,894,Lively Moose Pub,Wyoming
4629,Samy Miller,791,The Outrageous Onion Inn,Louisiana
4629,Samy Miller,834,The Silky Pear Inn,Louisiana
4629,Samy Miller,848,The Resolute Gate Bar,Louisiana
4630,Alyas Jagtap,409,Ruthless Moose ,Montana
4630,Alyas Jagtap,784,The Acoustic Noodle ,Montana
4630,Alyas Jagtap,1,Breezy Cake Pub,Montana
4631,Pedro Pettigrew,218,The Shocking Toad Tavern,North Carolina
4631,Pedro Pettigrew,485,The Nosy Trumpet Pub,North Carolina
4631,Pedro Pettigrew,371,Adventurous Rose Tavern,North Carolina
4632,Eliot Trussel,344,The Ruthless Lion Pub,Indiana
4632,Eliot Trussel,605,Maniacal Cove Bar,Indiana
4632,Eliot Trussel,309,Rural Apple Inn,Indiana
4633,Rayhan Doran,151,Zany Cave ,Kansas
4634,Taylor-Jay Hylan,28,Hesitant Pikachu Bar,Guam
4634,Taylor-Jay Hylan,190,Distinct Pirate Pub,Guam
4634,Taylor-Jay Hylan,190,Distinct Pirate Pub,Guam
4635,Rorie Resnick,855,The Wrong Bongo ,Illinois
4636,Ismail Schmitt,955,Spiteful Mole Inn,Georgia
4636,Ismail Schmitt,775,The Shaggy Pikachu Inn,Georgia
4637,Daryn Thompson,506,Craven Skull Inn,Virginia
4637,Daryn Thompson,132,The Irritating Mole ,Virginia
4638,Chase Pettigrew,599,Raspy Wife Inn,Virgin Island
4638,Chase Pettigrew,250,Amazing Bongo Pub,Virgin Island
4638,Chase Pettigrew,250,Amazing Bongo Pub,Virgin Island
4639,Sean-Paul Knutson,124,Knotty Moose Bar,Illinois
4639,Sean-Paul Knutson,678,Sulky Lioness Bar,Illinois
4640,Eihli Roberts,765,The Devilish Skull Inn,Hawaii
4640,Eihli Roberts,198,Numberless Snowman Tavern,Hawaii
4641,Cobain Ziegler,83,Cool Guitar Bar,Illinois
4641,Cobain Ziegler,756,Plant Mole Bar,Illinois
4642,CJ Yates,842,Worthless Dog Inn,Wyoming
4643,Demetrius Celedon,772,The Painstaking Mole Tavern,Mississippi
4643,Demetrius Celedon,405,Insidious Badger Inn,Mississippi
4644,Suheyb Doran,296,Miscreant Gate Pub,Texas
4644,Suheyb Doran,156,Hushed Pizza Tavern,Texas
4645,Mcbride Moody,825,The Inexpensive Elf Tavern,American Samoa
4645,Mcbride Moody,278,Ragged Pear Bar,American Samoa
4646,Rubhan Stahl,391,Courageous Cake Bar,Colorado
4647,Oluwalayomi Van Zandt,706,The Limping Pup Inn,Nevada
4647,Oluwalayomi Van Zandt,271,The Many Gate Tavern,Nevada
4647,Oluwalayomi Van Zandt,621,Fluttering Armadillo Bar,Nevada
4648,Alfie Myers,834,The Silky Pear Inn,Louisiana
4649,Olaf Ferry,535,Vulgar Noodle Tavern,Missouri
4649,Olaf Ferry,136,Actually Planet ,Missouri
4649,Olaf Ferry,366,The Useful Garden ,Missouri
4650,Su Schiebel,394,The Hurried Tiger Bar,Hawaii
4650,Su Schiebel,441,Shrill Guitar Inn,Hawaii
4651,Allen Tandy,711,Unequaled Flower Inn,Washington
4651,Allen Tandy,182,Uttermost Moose Inn,Washington
4651,Allen Tandy,711,Unequaled Flower Inn,Washington
4652,Zein Napier,985,The Noxious Moose Inn,Federated States of Micronesia
4653,Kieran-Scott Schutz,61,Mighty Noodle Inn,Florida
4654,Kurtis-Jae Leisinger,846,Parallel Pear ,Northern Mariana Islands
4655,Otto Hancock,360,Grubby Gruesome Snowman Bar,Puerto Rico
4655,Otto Hancock,495,The Uneven Pirate Bar,Puerto Rico
4656,Brayden Hydinger,263,Uncovered Gorilla ,Wisconsin
4656,Brayden Hydinger,90,The Half Pear Inn,Wisconsin
4657,Kyrillos Turco,196,Flat Armadillo Inn,New Mexico
4657,Kyrillos Turco,196,Flat Armadillo Inn,New Mexico
4657,Kyrillos Turco,244,Tasteful Toad Tavern,New Mexico
4658,Tee Van Zandt,911,Marvelous Wife Tavern,Connecticut
4659,Kajally Reamer,70,Certain Badger Bar,Virginia
4659,Kajally Reamer,506,Craven Skull Inn,Virginia
4659,Kajally Reamer,412,Deserted Wife Bar,Virginia
4660,Orrin Jones,974,Penitent Pikachu Pub,Arkansas
4660,Orrin Jones,321,The Untidy Crossbow ,Arkansas
4660,Orrin Jones,939,The Testy Gate Inn,Arkansas
4661,Zhong Aikin,196,Flat Armadillo Inn,New Mexico
4661,Zhong Aikin,669,Noiseless Cove Bar,New Mexico
4662,Aayan Chapman,951,Jazzy Onion Bar,Utah
4662,Aayan Chapman,574,The Unique Armadillo Tavern,Utah
4663,Aref Doran,152,The Truculent Badger Bar,Ohio
4663,Aref Doran,813,Periodic Fish Pub,Ohio
4663,Aref Doran,754,The Callous Dog Tavern,Ohio
4664,Sher Sandstrom,182,Uttermost Moose Inn,Washington
4665,Heddle Lawicki,316,The Heady Noodle Pub,Tennessee
4665,Heddle Lawicki,133,The Stingy Husband Pub,Tennessee
4665,Heddle Lawicki,49,Eminent Gate Pub,Tennessee
4666,Conar Bauer,430,The Frightened Frightening Full Fumbling Functional Frog Tavern,Iowa
4667,Pawel Ferry,312,The Heady Rose Tavern,Idaho
4668,Johndean Schwager,14,The Icy Dog ,Palau
4668,Johndean Schwager,539,The Voiceless Pear Pub,Palau
4669,Cadyn Bongard,449,Dashing Cake Bar,Utah
4670,Rishi Yang,853,The Knowing Adventurer Bar,Marshall Islands
4671,Sahil Dinkins,268,Disillusioned Badger Bar,South Carolina
4672,John-Scott Weinstein,298,Lavish Garden Pub,West Virginia
4672,John-Scott Weinstein,52,The Spicy Captain ,West Virginia
4672,John-Scott Weinstein,554,The Ancient Cove ,West Virginia
4673,Alieu Hoffman,915,The Addicted Gorilla Inn,New York
4673,Alieu Hoffman,335,Ruthless Kitten Inn,New York
4674,Cormak Casal,149,Verdant Flower Tavern,Montana
4675,Irvin Sandstrom,452,The Cluttered Toad Bar,California
4675,Irvin Sandstrom,623,The Glistening Glorious Pup Bar,California
4675,Irvin Sandstrom,749,Future Futuristic Flower Inn,California
4676,Devon Ashwoon,358,The Curvy Trumpet ,Pennsylvania
4676,Devon Ashwoon,557,The Lush Frog Pub,Pennsylvania
4676,Devon Ashwoon,591,The Tedious Flower Tavern,Pennsylvania
4677,Adam-James Moody,781,The Inquisitive Rose Inn,Delaware
4677,Adam-James Moody,71,The Past Flower ,Delaware
4677,Adam-James Moody,935,The Guiltless Cake Pub,Delaware
4678,Ryleigh Haworth,692,The Damp Onion ,District of Columbia
4678,Ryleigh Haworth,702,Best Gorilla Pub,District of Columbia
4679,Mueez Ortiz,398,The Best Crossbow Pub,Kentucky
4679,Mueez Ortiz,973,The Frantic Guitar Pub,Kentucky
4679,Mueez Ortiz,953,The Halting Crossbow ,Kentucky
4680,Maximilian Reardon,689,The Wonderful Noodle ,Nebraska
4680,Maximilian Reardon,544,The Efficient Crossbow Bar,Nebraska
4681,Patrick-John Dinkins,484,The Sleepy Gorilla Pub,California
4681,Patrick-John Dinkins,623,The Glistening Glorious Pup Bar,California
4682,Kingston Hoffman,759,Important Lioness Inn,Utah
4682,Kingston Hoffman,313,The Natural Trumpet Bar,Utah
4682,Kingston Hoffman,520,The Wooden Pear Tavern,Utah
4683,Jon-Paul Moore,362,The Grandiose Captain Tavern,Texas
4684,Albie Pak,987,Youthful Dog Pub,Texas
4684,Albie Pak,238,Worried Captain Tavern,Texas
4685,Rylee Shaffer,291,The Living Onion ,District of Columbia
4685,Rylee Shaffer,831,Sharp Gate Bar,District of Columbia
4685,Rylee Shaffer,750,Redundant Lyre Tavern,District of Columbia
4686,Adam-James McCormack,458,Important Cove Inn,North Carolina
4686,Adam-James McCormack,458,Important Cove Inn,North Carolina
4686,Adam-James McCormack,60,Boorish Husband Tavern,North Carolina
4687,Tayler Soulis,602,The Subsequent Tiger ,North Carolina
4688,Xander Stahl,250,Amazing Bongo Pub,Virgin Island
4688,Xander Stahl,893,The Stimulating Husband Inn,Virgin Island
4689,Marko Sweeney,127,Organic Banjo Tavern,Ohio
4689,Marko Sweeney,152,The Truculent Badger Bar,Ohio
4690,Sherwyn Ventotla,121,Lamentable Banjo Bar,Oregon
4690,Sherwyn Ventotla,89,Marvelous Rose Pub,Oregon
4690,Sherwyn Ventotla,89,Marvelous Rose Pub,Oregon
4691,Areeb Hylan,614,The Heartbreaking Fish Pub,Illinois
4691,Areeb Hylan,769,The Tearful Guitar Inn,Illinois
4691,Areeb Hylan,499,The Fluffy Toad Tavern,Illinois
4692,Tony Thompson,962,The Second-Hand Pup Inn,Colorado
4692,Tony Thompson,962,The Second-Hand Pup Inn,Colorado
4693,Victor Ingram,630,The Deafening Wife Inn,Washington
4694,Connar Vader,117,Fancy Guitar Pub,Florida
4694,Connar Vader,104,Careless Banjo Inn,Florida
4695,Fezaan Mills,292,Resonant Garden Pub,Indiana
4696,Albert Yates,240,The Purple Badger Bar,Nebraska
4696,Albert Yates,845,Slippery Gorilla Inn,Nebraska
4696,Albert Yates,118,Material Pikachu Inn,Nebraska
4697,Krishan Irwin,321,The Untidy Crossbow ,Arkansas
4697,Krishan Irwin,589,The Giant Armadillo Pub,Arkansas
4698,Ardal Yocum,265,Maddening Kitten Inn,Oklahoma
4699,Ross-Andrew Irwin,518,The Crowded Husband Inn,Oregon
4699,Ross-Andrew Irwin,185,Silly Bongo Tavern,Oregon
4699,Ross-Andrew Irwin,779,The Charming Lioness Inn,Oregon
4700,Kelso Cannon,543,The Seemly Rose ,Oklahoma
4701,Rayne Ferro,344,The Ruthless Lion Pub,Indiana
4702,Brendyn Woo,754,The Callous Dog Tavern,Ohio
4702,Brendyn Woo,710,Gray Greasy Great Lioness Bar,Ohio
4702,Brendyn Woo,333,Flat Kitten Tavern,Ohio
4703,Jameel Ory,280,The Pleasant Armadillo ,Montana
4704,Wyatt LePage,515,The Godly Frog Pub,Delaware
4704,Wyatt LePage,781,The Inquisitive Rose Inn,Delaware
4704,Wyatt LePage,460,Neat Dog Bar,Delaware
4705,Dilano Wagner,96,Learned Pirate Inn,South Carolina
4705,Dilano Wagner,889,Clever Pup Bar,South Carolina
4705,Dilano Wagner,175,The Husky Garden Inn,South Carolina
4706,Suheyb Boyd,890,Miscreant Elf ,Alaska
4706,Suheyb Boyd,890,Miscreant Elf ,Alaska
4706,Suheyb Boyd,116,The Living Frog Pub,Alaska
4707,Gurdeep Ingram,893,The Stimulating Husband Inn,Virgin Island
4708,Mathuyan Soulis,577,The Broken Pizza Inn,Northern Mariana Islands
4708,Mathuyan Soulis,188,Moldy Lioness ,Northern Mariana Islands
4708,Mathuyan Soulis,188,Moldy Lioness ,Northern Mariana Islands
4709,Dugald Ripka,439,The Periodic Lioness Bar,Nevada
4709,Dugald Ripka,269,The Wonderful Elf Bar,Nevada
4710,Kole Martin,281,The Vast Bongo Bar,Tennessee
4710,Kole Martin,854,Volatile Snowman Tavern,Tennessee
4710,Kole Martin,316,The Heady Noodle Pub,Tennessee
4711,Ari Yang,175,The Husky Garden Inn,South Carolina
4711,Ari Yang,888,Tasteful Mole ,South Carolina
4711,Ari Yang,672,The Lamentable Mole Pub,South Carolina
4712,Gurthar Ashwoon,514,Acid Trumpet ,Utah
4712,Gurthar Ashwoon,900,The Accessible Trumpet Bar,Utah
4712,Gurthar Ashwoon,449,Dashing Cake Bar,Utah
4713,Rihonn Keller,486,The Pathetic Planet Inn,Virginia
4713,Rihonn Keller,242,Bent Apple ,Virginia
4714,Lucas Darnell,31,Delicate Gate Pub,Alaska
4715,Chase Duffman,811,Impartial Skull Tavern,Palau
4715,Chase Duffman,14,The Icy Dog ,Palau
4716,Forbes Wagle,354,The Apathetic Trumpet Inn,New York
4717,Klevis Miller,524,The Tender Tense Lioness Inn,New Hampshire
4717,Klevis Miller,388,Idiotic Onion ,New Hampshire
4718,Rayhan Van Zandt,620,Obeisant Wife ,Michigan
4718,Rayhan Van Zandt,550, Bongo ,Michigan
4719,Dennin Davis,771,The Responsible Moose Pub,Arizona
4720,Aun Hydinger,57,Juvenile Tiger Pub,South Dakota
4720,Aun Hydinger,538,The Odd Adventurer Inn,South Dakota
4720,Aun Hydinger,644,Accidental Husband Tavern,South Dakota
4721,Jaksyn Baxster,499,The Fluffy Toad Tavern,Illinois
4722,Talorcan Ferry,232,The Smelly Lion ,Maryland
4722,Talorcan Ferry,653,Spotted Guitar Tavern,Maryland
4722,Talorcan Ferry,243,Torpid Snowman Inn,Maryland
4723,Nial Soulis,469,The Sleepy Rose Pub,Minnesota
4723,Nial Soulis,862,Tame Frog Pub,Minnesota
4724,Ayaan Rogers,474,Sparkling Mole Tavern,Maine
4724,Ayaan Rogers,63,The Robust Onion Tavern,Maine
4725,Darroch Celedon,331,The Equal Kitten ,Marshall Islands
4726,Sharland Bowers,871,The Dependent Pirate ,Montana
4727,Clifford Resnick,691,Nonchalant Adventurer Pub,New Mexico
4727,Clifford Resnick,164,Tremendous Elf Tavern,New Mexico
4728,Roddy Christensen,675,The Numerous Cove Bar,South Dakota
4729,Addison Lawicki,207,Motionless Banjo Inn,District of Columbia
4729,Addison Lawicki,207,Motionless Banjo Inn,District of Columbia
4730,Kyde Wagle,878,Stingy Armadillo Inn,Iowa
4731,Kyle Nuttle,884,The Economic Pikachu Tavern,Georgia
4731,Kyle Nuttle,955,Spiteful Mole Inn,Georgia
4731,Kyle Nuttle,26,Neat Snowman Inn,Georgia
4732,Pavit Irwin,24,Economic Captain Inn,Mississippi
4732,Pavit Irwin,130,Literate Snowman Inn,Mississippi
4733,Lee Ulrich,588,Wealthy Mole ,Wisconsin
4733,Lee Ulrich,300,Loose Trumpet ,Wisconsin
4734,Deagan Schmitt,563,Stereotyped Toad Inn,Wyoming
4734,Deagan Schmitt,563,Stereotyped Toad Inn,Wyoming
4735,Jaidyn Valente,649,Known Husband Pub,New Hampshire
4735,Jaidyn Valente,357,Dysfunctional Noodle Pub,New Hampshire
4736,Sung Zeaser,604,Panicky Onion Bar,New Mexico
4736,Sung Zeaser,196,Flat Armadillo Inn,New Mexico
4737,Torin Sonderling,844,The Imminent Gate Inn,Pennsylvania
4737,Torin Sonderling,844,The Imminent Gate Inn,Pennsylvania
4738,Melville Uddin,470,The Longing Badger ,Federated States of Micronesia
4738,Melville Uddin,560,Ritzy Apple Tavern,Federated States of Micronesia
4738,Melville Uddin,216,Weak Guitar Inn,Federated States of Micronesia
4739,Jesuseun Solberg,121,Lamentable Banjo Bar,Oregon
4739,Jesuseun Solberg,586,The Careless Apple Tavern,Oregon
4739,Jesuseun Solberg,852,Polite Dog Pub,Oregon
4740,Calder Rogers,764,Madly Rose Pub,Oklahoma
4740,Calder Rogers,323,The Creepy Husband Tavern,Oklahoma
4741,Cabhan Pak,206,The Snotty Bongo ,Guam
4742,Madox Van Zandt,75,Trashy Badger Bar,Illinois
4742,Madox Van Zandt,377,The Likeable Pear Inn,Illinois
4743,Danny Ortiz,46,Troubled Garden Bar,Utah
4743,Danny Ortiz,951,Jazzy Onion Bar,Utah
4744,Wynn Celedon,298,Lavish Garden Pub,West Virginia
4744,Wynn Celedon,776,Succinct Gate Inn,West Virginia
4745,Kyie Dewalt,565,The Unsuitable Pirate Pub,Delaware
4745,Kyie Dewalt,94,The Workable Kitten Inn,Delaware
4745,Kyie Dewalt,995,The Tender Tense Husband Inn,Delaware
4746,Tylar McGinnis,433,Dazzling Tiger ,North Dakota
4747,Jamie Wagner,826,The Classy Cave Bar,Texas
4748,Toluwalase Hancock,204,Mighty Pirate ,North Carolina
4748,Toluwalase Hancock,371,Adventurous Rose Tavern,North Carolina
4748,Toluwalase Hancock,60,Boorish Husband Tavern,North Carolina
4749,Zain Van Zandt,668,The Nutritious Noodle Inn,Hawaii
4749,Zain Van Zandt,947,The Equal Frog Inn,Hawaii
4750,Tomson Duffman,250,Amazing Bongo Pub,Virgin Island
4750,Tomson Duffman,187,The Jumpy Pizza ,Virgin Island
4751,Titi Tiernan,330,Sordid Elf Inn,Indiana
4751,Titi Tiernan,176,Steady Apple Pub,Indiana
4751,Titi Tiernan,897,Raspy Fish ,Indiana
4752,Titus Martin,233,Straight Onion Pub,Rhode Island
4752,Titus Martin,262,The Happy Wife Tavern,Rhode Island
4752,Titus Martin,972,The Lackadaisical Lion Pub,Rhode Island
4753,Denis Mills,875,Elderly Bongo Bar,Idaho
4753,Denis Mills,663,Outrageous Fish Tavern,Idaho
4753,Denis Mills,395,Evasive Wife Inn,Idaho
4754,Ajay Wagle,945,Forgetful Armadillo Inn,Massachusetts
4754,Ajay Wagle,705,The Comfortable Wife Pub,Massachusetts
4755,Dagon Thompson,937,Lush Toad Tavern,Iowa
4755,Dagon Thompson,483,The Useful Cove Tavern,Iowa
4755,Dagon Thompson,483,The Useful Cove Tavern,Iowa
4756,Fergie Schuster,58,The Lowly Bongo Pub,Florida
4756,Fergie Schuster,117,Fancy Guitar Pub,Florida
4757,Rokas Ulrich,565,The Unsuitable Pirate Pub,Delaware
4758,Barrie Schuster,747,The Crabby Cod Bar,Pennsylvania
4759,Babur Ferro,412,Deserted Wife Bar,Virginia
4759,Babur Ferro,670,The Poor Tiger Bar,Virginia
4760,Eric Eastman,776,Succinct Gate Inn,West Virginia
4760,Eric Eastman,908,The Ahead Planet Inn,West Virginia
4761,Zoubaeir Schickowski,975,The Perfect Planet Pub,American Samoa
4762,Joshiah Celedon,546,Spotty Lion Tavern,Alabama
4763,Brandon-Lee Jagtap,334,Secretive Planet Bar,Palau
4763,Brandon-Lee Jagtap,811,Impartial Skull Tavern,Palau
4763,Brandon-Lee Jagtap,69,The Gifted Elf ,Palau
4764,Maximus Johnson,625,The Ad Onion Tavern,Massachusetts
4764,Maximus Johnson,519,Periodic Flower ,Massachusetts
4765,Martyn Maki,473,The Merciful Guitar Inn,Florida
4766,Bruin McGinnis,883,Overwrought Gate Inn,Georgia
4766,Bruin McGinnis,980,Right Pizza Inn,Georgia
4767,Osesenagha McGinnis,633,Guarded Lion ,Palau
4768,Geoffrey Resnick,409,Ruthless Moose ,Montana
4768,Geoffrey Resnick,227,Meek Captain ,Montana
4768,Geoffrey Resnick,225,Tasty Badger Tavern,Montana
4769,Ojima-Ojo Lawless,965,The Xenophobic Badger Pub,Wisconsin
4770,Conlon Schuster,971,The Plastic Tiger Bar,Pennsylvania
4770,Conlon Schuster,990,The Creepy Toad ,Pennsylvania
4771,Arjuna Aikin,273,The Brave Badger Inn,California
4772,Ahmed-Aziz Dewalt,422,Spotless Banjo Inn,North Dakota
4772,Ahmed-Aziz Dewalt,628,Scary Fish Pub,North Dakota
4772,Ahmed-Aziz Dewalt,548,The Tasteful Captain Bar,North Dakota
4773,Jaidyn Jenson,696,Various Lyre Bar,North Carolina
4773,Jaidyn Jenson,485,The Nosy Trumpet Pub,North Carolina
4774,Decklan Kaskel,141,The Scary Husband Pub,Ohio
4775,Loudon LePage,435,Imported Kitten Pub,Wyoming
4775,Loudon LePage,274,Calm Banjo Pub,Wyoming
4775,Loudon LePage,575,The Shaky Lyre Bar,Wyoming
4776,Famara Dugan,819,Absent Onion Tavern,Oklahoma
4777,Christie Ingram,133,The Stingy Husband Pub,Tennessee
4778,Mickey Schickowski,740,Infamous Husband Bar,Guam
4778,Mickey Schickowski,247,The Slim Lyre ,Guam
4779,Ihtisham Ory,4,The  Fretful Pizza Bar,Iowa
4779,Ihtisham Ory,580,The Abrupt Pirate Tavern,Iowa
4779,Ihtisham Ory,428,Drab Dog Tavern,Iowa
4780,Dylan-Jack Duffman,790,Third Gorilla Inn,Delaware
4781,Billy Tisler,130,Literate Snowman Inn,Mississippi
4782,Stuart Trusela,483,The Useful Cove Tavern,Iowa
4782,Stuart Trusela,878,Stingy Armadillo Inn,Iowa
4783,Yorgos Hylan,223,The Interesting Pirate Inn,American Samoa
4783,Yorgos Hylan,278,Ragged Pear Bar,American Samoa
4783,Yorgos Hylan,278,Ragged Pear Bar,American Samoa
4784,Giacomo Duffman,67,The Hushed Noodle Inn,Maine
4785,Maxim Knutson,73,Overjoyed Fish Pub,Tennessee
4785,Maxim Knutson,854,Volatile Snowman Tavern,Tennessee
4786,Teydren Christensen,152,The Truculent Badger Bar,Ohio
4786,Teydren Christensen,813,Periodic Fish Pub,Ohio
4786,Teydren Christensen,152,The Truculent Badger Bar,Ohio
4787,Jaay Reyes,254,Knowing Badger Pub,Colorado
4787,Jaay Reyes,415,The Ready Trumpet Pub,Colorado
4787,Jaay Reyes,568,The Lethal Rose Tavern,Colorado
4788,Chiron Resnick,497,The Unadvised Husband Inn,Federated States of Micronesia
4789,Reigan Bateman,888,Tasteful Mole ,South Carolina
4789,Reigan Bateman,837,Loose Crossbow Inn,South Carolina
4790,Saul Lawless,999,Untidy Rose Pub,Maine
4790,Saul Lawless,137,Shut Onion Tavern,Maine
4791,Ace Martin,233,Straight Onion Pub,Rhode Island
4791,Ace Martin,233,Straight Onion Pub,Rhode Island
4791,Ace Martin,262,The Happy Wife Tavern,Rhode Island
4792,Eimantas Boyd,443,Uttermost Adventurer Inn,Michigan
4792,Eimantas Boyd,443,Uttermost Adventurer Inn,Michigan
4792,Eimantas Boyd,209,Sneaky Cove Pub,Michigan
4793,Murrough Ventotla,516,Sparkling Apple Pub,Idaho
4794,Tane Ramachandran,106,The Joyous Badger Inn,Hawaii
4794,Tane Ramachandran,408,Rotten Guitar Pub,Hawaii
4794,Tane Ramachandran,394,The Hurried Tiger Bar,Hawaii
4795,Milos Schlicht,824,Sharp Cove ,Colorado
4796,Aditya Cataldi,376,Unnatural Skull Inn,Montana
4797,Fintan Fietzer,681,Devilish Cove Bar,New Mexico
4797,Fintan Fietzer,244,Tasteful Toad Tavern,New Mexico
4798,Bogdan Bateman,53,Straight Kitten Pub,Alabama
4798,Bogdan Bateman,513,The Even Excellent Excited Husband Tavern,Alabama
4798,Bogdan Bateman,822,Naive Kitten ,Alabama
4799,Antoni Zeller,326,The Soggy Skull Tavern,Alabama
4799,Antoni Zeller,982,Sticky Onion ,Alabama
4799,Antoni Zeller,609,The Honorable Snowman ,Alabama
4800,Austin Valente,255,Pumped Garden Tavern,Minnesota
4800,Austin Valente,748,Busy Dog Tavern,Minnesota
4800,Austin Valente,862,Tame Frog Pub,Minnesota
4801,Talorcan Dewalt,249,The Fuzzy  Noodle ,Maryland
4801,Talorcan Dewalt,55,The Enormous Snowman ,Maryland
4802,Jaydn Ebner,620,Obeisant Wife ,Michigan
4802,Jaydn Ebner,209,Sneaky Cove Pub,Michigan
4803,Shreyas Vogal,453,Salty Mole Bar,West Virginia
4804,Saad McGinnis,254,Knowing Badger Pub,Colorado
4805,Mayeul Keller,443,Uttermost Adventurer Inn,Michigan
4805,Mayeul Keller,690,The Tangy Cove Pub,Michigan
4805,Mayeul Keller,682,The Nauseating Kitten Bar,Michigan
4806,Albert Tiernan,960,The Last Pikachu Tavern,Maryland
4807,Mitchel Stahl,238,Worried Captain Tavern,Texas
4807,Mitchel Stahl,645,Dynamic Frog Bar,Texas
4807,Mitchel Stahl,582,Delicious Garden Bar,Texas
4808,Cobain Deitz,136,Actually Planet ,Missouri
4808,Cobain Deitz,417,Unkempt Apple Bar,Missouri
4809,Scott Aikin,538,The Odd Adventurer Inn,South Dakota
4809,Scott Aikin,498,The Brash Kitten Tavern,South Dakota
4809,Scott Aikin,676,The Actually Noodle Pub,South Dakota
4810,Seamus Ebner,964,Tasteful Planet Inn,Delaware
4810,Seamus Ebner,71,The Past Flower ,Delaware
4810,Seamus Ebner,722,The Alluring Wife Tavern,Delaware
4811,Greig Wakefield,430,The Frightened Frightening Full Fumbling Functional Frog Tavern,Iowa
4812,Cairn Dewalt,357,Dysfunctional Noodle Pub,New Hampshire
4812,Cairn Dewalt,762,Tough Skull ,New Hampshire
4813,Patrick Uflan,339,Squealing Cave Tavern,Kansas
4814,Vrishin Chapman,398,The Best Crossbow Pub,Kentucky
4814,Vrishin Chapman,477,Hushed Flower Bar,Kentucky
4815,Azaan Yang,726,Alert Planet Tavern,Indiana
4815,Azaan Yang,111,Lush Guitar Pub,Indiana
