transactionID,drinkerID,drinkerName,barID,barName,time,beer ordered,price
19119,488,Pele Soukup,234,The Adaptable Crossbow Bar,21,Modelo especial,3.5
19120,339,Konan Quizoz,770,Obsequious Elf Pub,21,90 Minute IPA,3.5
19121,4694,Connar Vader,701,The Broad Lioness Bar,22,Bud Ice,3.5
19122,2793,Jayhan Tiernan,652,Wonderful Skull Bar,23,Miller High Life,3.5
19123,4223,Conlly Nelson,402,Rainy Bongo Bar,22,Coors Light,3.5
19124,1167,Yoolgeun Moody,693,Certain Pikachu Bar,16,Budweiser,3
19125,3334,Connall Rice,743,The Wary Garden Tavern,19,Bud Ice,3
19126,3099,Maxim Pettigrew,660,Productive Armadillo Pub,17,Blue Moon,3
19127,4331,Rossi Ferro,957,Unsightly Pizza Inn,21,King Julius,3
19128,194,Fergie Jagtap,873,The Jaded Cave Tavern,14,Heady Topper,3
19129,3536,Kaelan Ory,360,Grubby Gruesome Snowman Bar,20,Natural Light,3
19130,2785,Ewing Sagar,365,The Tense Armadillo Tavern,19,Modelo especial,4.0
19131,3589,Alister Tisler,473,The Merciful Guitar Inn,18,Heineken,3.5
19132,612,Bowen Tiernan,86,The Intelligent Lyre Pub,15,Keystone Light,3.5
19133,622,Yanick Boyd,758,Nutritious Gate ,20,Pabst Blue Ribbon,3.5
19134,3583,Robertjohn Trebil,999,Untidy Rose Pub,15,Michelob Ultra,3.5
19135,3555,Athon Duffman,602,The Subsequent Tiger ,23,Mil's Best Ice,3.5
19136,302,Mackenzie Uddin,816,The Thin Pizza Pub,21,Miller Lite,4.0
19137,4906,Eljon Turco,597,The Erect Pikachu Bar,22,Guinness,4.0
19138,2707,Rayne Ziegler,612,The Pushy Banjo Bar,16,Lagunitas Sucks,4.0
19139,2818,Domhnall Davis,732,The Valuable Badger Tavern,21,Modelo especial,4.0
19140,3384,Rana Illingsworth,146,The Lively Badger Bar,15,Michelob Ultra,3.5
19141,2105,Rhuaridh Trusela,72,The Sweltering Gorilla Pub,18,Dos Equis,3
19142,4190,Luk Jagtap,428,Drab Dog Tavern,22,Heineken,3
19143,1584,Luca Valente,215,The Quack Husband Inn,24,Heineken,3
19144,3250,Azaan Soukup,683,The Normal Flower Bar,17,Keystone Light,3
19145,3685,Dailey Hoffman,430,The Frightened Frightening Full Fumbling Functional Frog Tavern,20,Miller High Life,3
19146,3530,Shiloh Doran,144,Hissing Badger Inn,16,Steel Reserve,4.0
19147,898,Yousif Schickowski,216,Weak Guitar Inn,17,Dos Equis,3
19148,4015,Charly Sagar,322,The Ordinary Mole Bar,23,Heady Topper,3
19149,3886,Dyllan Sagar,197,The Dramatic Cake Pub,17,Very Hazy,3
19150,3019,Rogan Wakefield,688,The  Trumpet Pub,24,Dos Equis,3
19151,3921,Denzel Bateman,787,Unsightly Elf Inn,23,90 Minute IPA,3.5
19152,4846,Conal Ziegler,338,Callous Snowman ,23,Miller High Life,3
19153,2100,Kadyn Yocum,975,The Perfect Planet Pub,20,Pabst Blue Ribbon,3
19154,2751,Yves Yocum,672,The Lamentable Mole Pub,23,Guinness,3
19155,2569,Elliott Baxster,950,Unbiased Captain Inn,23,Icehouse,4
19156,4957,Caden Nugent,633,Guarded Lion ,18,Steel Reserve,4.0
19157,2007,Atli Baxster,507,Unaccountable Bongo Inn,17,Sculpin IPA,4.0
19158,534,Danny Vader,754,The Callous Dog Tavern,21,Natural Light,3.5
19159,51,Graeme Olson,839,Wary Rose Inn,15,Budweiser,3
19160,3537,Hussain Casal,740,Infamous Husband Bar,14,Yuengling Lager,3
19161,2606,Raymond Myers,617,Knotty Captain Tavern,17,Miller Lite,4.0
19162,3004,Rice Hydinger,990,The Creepy Toad ,19,Pabst Blue Ribbon,3
19163,1842,Sohail Anderson,710,Gray Greasy Great Lioness Bar,18,Blue Moon,3.5
19164,2133,Macallum Paiser,90,The Half Pear Inn,24,Kentucky Brunch Brand Stout,3
19165,19,Marco Sweeney,969,Well-Groomed Lion Inn,19,Heineken,3
19166,2627,Rubhan Tapia,713,The Smooth Pikachu Bar,22,Heineken,3.5
19167,1060,Will Sonderling,189,The Husky Noodle Inn,21,KBS,4.0
19168,4507,Mantej Kaskel,205,Oval Gate Bar,23,Yuengling Lager,3
19169,880,Rufus Turco,442,Small Garden Inn,24,Very Hazy,3.5
19170,2629,Lenon Fletcher,738,The Motionless Tiger Pub,13,Sculpin IPA,3.5
19171,3494,Jacques Knutson,134,The Tasteful Wife Bar,15,Stella Artois,3
19172,2282,Konnor Doran,154,Loud Lion Tavern,17,Corona Light,4.0
19173,2602,Seb McGinnis,197,The Dramatic Cake Pub,23,Mil's Best Ice,3
19174,2933,Phani Caswell,642,Homely Pirate Bar,19,Arrogant Bastard Ale,4
19175,3772,Jon-Paul Bateman,834,The Silky Pear Inn,22,Coors Light,3.5
19176,2297,Sethu Casal,483,The Useful Cove Tavern,24,Keystone Light,4.0
19177,2893,Braeden Martin,325,Enormous Toad Pub,15,Breakfast Stout,3.5
19178,4301,Finnan Van Zandt,749,Future Futuristic Flower Inn,16,90 Minute IPA,3.5
19179,1182,Rhyley Ingram,436,The Obsolete Cake Bar,20,Breakfast Stout,3
19180,1589,Baye Miller,791,The Outrageous Onion Inn,15,Heineken,3.5
19181,55,Dalton Bowers,50,The Real Adventurer Tavern,23,Icehouse,3
19182,1013,Kirwin Bowers,749,Future Futuristic Flower Inn,23,Bud Light,3
19183,605,Oran Ramachandran,587,Giant Pear Bar,22,Stella Artois,3.5
19184,3451,Manuel Wagner,727,Upset Snowman Pub,18,Pabst Blue Ribbon,3.5
19185,1352,Callun Ferro,586,The Careless Apple Tavern,24,Arrogant Bastard Ale,4
19186,2864,Honey Vader,612,The Pushy Banjo Bar,18,Sculpin IPA,3.5
19187,4743,Danny Ortiz,239,Stimulating Badger Inn,15,Stella Artois,3
19188,1746,Karimas Fletcher,5,The Secretive Apple Tavern,23,Miller High Life,4.5
19189,298,Lliam Miller,733,Arrogant Gorilla Pub,23,Blue Moon,3
19190,4056,Reece Celedon,838,Ordinary Pikachu Tavern,21,Miller High Life,3.5
19191,975,Thomson Illingsworth,314,The Lean Pizza Bar,18,Guinness,3
19192,2500,Enrico Jagtap,489,Overjoyed Mole Bar,19,Heineken,4.0
19193,1802,Axel Pak,547,The Obedient Moose Tavern,24,Natural Ice,4.0
19194,329,Lee Bateman,175,The Husky Garden Inn,14,Michelob Ultra,4.0
19195,2422,Orley Ziegler,103,Judicious Moose Inn,23,Busch,3.5
19196,4998,Adam-James Chapman,415,The Ready Trumpet Pub,15,Miller Lite,3.5
19197,4480,Turki Casal,44,Alleged Cake Inn,20,KBS,3.5
19198,1603,Taiwo Lawicki,409,Ruthless Moose ,22,Icehouse,4.0
19199,1810,Rory Reyes,279,Childlike Pikachu Tavern,15,Guinness,3
19200,2676,Kez Soukup,346,The Homeless Bongo Tavern,19,Bud Ice,3.5
19201,3202,Lauchlan Olson,761,The Violet Banjo Inn,20,Bud Ice,3
19202,4817,Kristin Pak,434,The Agonizing Onion Inn,16,Bud Ice,3
19203,1782,Casper Kassing,550, Bongo ,21,Corona Light,3
19204,1550,Nairn Vanderpoel,781,The Inquisitive Rose Inn,17,Corona Light,4.0
19205,3291,Beinn Christensen,304,Cute Cave Inn,20,Marshmallow Handjee,3
19206,4553,Callyn Keller,604,Panicky Onion Bar,24,Heady Topper,3.5
19207,4565,Kael Upson,489,Overjoyed Mole Bar,22,Budweiser,4.0
19208,4479,Girijan Caswell,283,The Nostalgic Rose Inn,18,Arrogant Bastard Ale,4
19209,2489,Limo Quinn,891,Pointless Toad Tavern,14,Coors Light,4.0
19210,1790,Tokinaga Roberts,551,Brown Fish Bar,13,Very Hazy,3.5
19211,1621,Lawrence Cannon,395,Evasive Wife Inn,22,90 Minute IPA,3.5
19212,4764,Maximus Johnson,752,Aback Flower Tavern,12,Corona Light,3
19213,2156,Cadyn Ashwoon,269,The Wonderful Elf Bar,14,Sculpin IPA,4.0
19214,1280,Murrough Bowers,877,Waiting Badger Tavern,19,Modelo especial,3
19215,1329,Kal-el Vogal,14,The Icy Dog ,22,Modelo especial,4
19216,3087,Deryn Upson,707,Wise Toad Tavern,16,Budweiser,3
19217,1123,Milo Vogal,471,Used Pikachu Inn,18,Icehouse,3.5
19218,1746,Karimas Fletcher,9,Knotty Cod Inn,22,Heineken,4.0
19219,388,Branden Moody,232,The Smelly Lion ,23,90 Minute IPA,3.5
19220,4452,Kobi Zeller,902,The Sable Fish Bar,24,Natural Ice,4.0
19221,4097,Dillon Schmitt,34,Wrong Frog Tavern,20,Stella Artois,3.5
19222,2289,Joss Ulrich,570,The Necessary Planet Pub,19,Bud Light,4
19223,2780,Aryian Ingram,630,The Deafening Wife Inn,21,Modelo especial,4.0
19224,3999,Karson Sandstrom,402,Rainy Bongo Bar,13,Natural Light,3
19225,2486,Lysander Fietzer,103,Judicious Moose Inn,19,Keystone Light,3
19226,4574,Jeyun Resnick,219,Exultant Armadillo Pub,12,Natural Ice,4.0
19227,2845,Shaun-Paul Dinkins,620,Obeisant Wife ,15,Yuengling Lager,3.5
19228,91,Garry Paiser,826,The Classy Cave Bar,21,KBS,3.5
19229,4298,Jayden Davis,3,The Normal Moose ,24,Miller Lite,4
19230,3167,Atom Severson,127,Organic Banjo Tavern,15,Marshmallow Handjee,3
19231,2920,Ajayraj Davis,269,The Wonderful Elf Bar,19,Bud Light,3.5
19232,2409,Taiwo Ventotla,621,Fluttering Armadillo Bar,15,KBS,4.0
19233,2253,Devon Christensen,381,Hulking Badger ,18,Very Hazy,3.5
19234,556,Lloyde Sagar,103,Judicious Moose Inn,19,Modelo especial,3.5
19235,3806,Joynul Wakefield,949,The Sour Crossbow Bar,22,Heady Topper,3
19236,4585,Jeswin Celedon,519,Periodic Flower ,21,Breakfast Stout,3.5
19237,2374,Kogan Ferro,685,The Industrious Skull Pub,18,Breakfast Stout,3.5
19238,542,Shane Quizoz,936,Annoyed Armadillo Tavern,14,Corona Light,4.0
19239,3992,Fahad Darnell,334,Secretive Planet Bar,23,Icehouse,3
19240,507,Anis Ripka,41,The Ubiquitous Gate Pub,22,Busch,3
19241,2666,Rheyden Chambers,337,The Sassy Tiger ,17,Keystone Light,3.5
19242,2,Leiten Tandy,779,The Charming Lioness Inn,19,Budweiser,3.5
19243,180,Davy Hancock,858,Spiteful Rose Pub,22,Keystone Light,3.5
19244,539,Keaton Vader,966,Absent Skull Pub,14,Budweiser,3
19245,906,Ewan Thompson,756,Plant Mole Bar,21,Michelob Ultra,3.5
19246,4153,Bader Jones,771,The Responsible Moose Pub,16,Modelo especial,4.0
19247,2773,Xin Shaffer,592,Sharp Pizza ,20,Keystone Light,3.5
19248,4188,Arved Ostrander,257,The Slow Pirate Pub,22,Budweiser,3
19249,446,Deshawn Moore,356,Pastoral Noodle Inn,20,60 Minute IPA,4.0
19250,4652,Zein Napier,757,The Magical Cake Pub,16,Natural Light,3.5
19251,4929,Sinai Schwager,94,The Workable Kitten Inn,15,Bud Ice,3.5
19252,4332,Alber Weinstein,683,The Normal Flower Bar,24,Michelob Ultra,3.5
19253,4880,Enrico Keller,636,The Witty Cove Pub,22,Busch,4
19254,3346,Olivier Knutson,577,The Broken Pizza Inn,16,Miller High Life,4.0
19255,324,Ardeshir Woo,527,Guarded Crossbow Bar,14,Miller Lite,4
19256,2652,Immanuel Cast,308,The Frantic Adventurer Bar,20,Sculpin IPA,4
19257,1321,Crombie Baxster,842,Worthless Dog Inn,24,Coors Banquet,3.5
19258,4939,Gio Sonderling,631,The Hesitant Gate Bar,21,60 Minute IPA,4.0
19259,370,Muir Ortiz,14,The Icy Dog ,17,Bud Ice,3
19260,3551,Miles Schutz,968,The Chunky Planet ,22,Coors Banquet,3
19261,3890,Kyan Kalleg,165,The Happy Kitten Tavern,17,Modelo especial,4
19262,3663,Tayye Sawyer,390,The Scary Armadillo Bar,24,Sculpin IPA,4.0
19263,4919,Scot Eastman,941,Nice Badger ,24,Blue Moon,3
19264,3126,Alfy Napier,209,Sneaky Cove Pub,24,Steel Reserve,4.0
19265,2191,Eljon Trebil,150,Abounding Moose ,21,Coors Banquet,3.5
19266,1718,Johndean Orwig,574,The Unique Armadillo Tavern,20,Coors Banquet,3
19267,1659,Tanzeel Ostrander,694,Amazing Crossbow Inn,22,Bud Light,3.5
19268,2551,Madaki Quinn,947,The Equal Frog Inn,23,Arrogant Bastard Ale,4
19269,433,Tyler Uddin,51,The Adjoining Bongo Tavern,20,Icehouse,3
19270,2787,Hyden Uflan,274,Calm Banjo Pub,20,Coors Light,3
19271,4240,Zhi Boyd,998,Festive Trumpet Bar,20,Modelo especial,3
19272,234,Konan Sweeney,849,Faded Guitar Bar,23,Blue Moon,3
19273,952,Oscar Severson,384,Quack Kitten Bar,23,KBS,3
19274,1339,Odin Aikin,439,The Periodic Lioness Bar,15,Corona Light,3.5
19275,4572,Connel Tiernan,777,The Sour Tiger Pub,16,Busch,3.5
19276,4181,Abraham Zeller,145,The Smart Captain Inn,24,Blue Moon,3.5
19277,4116,Salahudin Ostrander,534,The Slim Lion Bar,19,Bud Light,4
19278,2882,Ryo Dugan,162,Aware Elf Bar,22,Coors Banquet,4
19279,3701,Brodi Shaffer,327,The Crooked Gorilla Inn,13,Bud Light,3.5
19280,1880,Creag Ostrander,999,Untidy Rose Pub,19,Natural Light,3.5
19281,3024,Archie Zeaser,342,The Faded Mole Bar,16,Bud Ice,4.0
19282,2084,Cosmo Wakefield,110, Far-Flung Moose Bar,15,Heineken,3.5
19283,3206,Corin Ortiz,862,Tame Frog Pub,17,Dos Equis,3
19284,4471,Kirk Orwig,861,The  Flippant Pear Inn,20,Miller Lite,3
19285,4535,Dex Schutz,733,Arrogant Gorilla Pub,18,Dos Equis,3
19286,1936,Timothy Christensen,325,Enormous Toad Pub,23,Miller Lite,3
19287,1171,Oscar Napier,466,The Detailed Garden Bar,21,KBS,4.0
19288,661,Ayman Trussel,250,Amazing Bongo Pub,17,Michelob Ultra,3.5
19289,513,Alekzander Uflan,886,Glossy Onion Tavern,24,KBS,4.0
19290,138,Parkash Nuttle,534,The Slim Lion Bar,15,90 Minute IPA,4
19291,3444,Zhong Root,996,The Unable Onion Pub,16,Heady Topper,3
19292,2118,Zachariya Ripka,44,Alleged Cake Inn,22,KBS,3.5
19293,2683,Igor Lulloff,346,The Homeless Bongo Tavern,17,Busch,4.0
19294,244,Marlin DeLorenzo,56,Eight Badger Pub,23,Breakfast Stout,3.5
19295,4690,Sherwyn Ventotla,792,The Savory Fish Pub,23,Dos Equis,3.5
19296,147,Liam Casal,321,The Untidy Crossbow ,23,Breakfast Stout,3
19297,2793,Jayhan Tiernan,690,The Tangy Cove Pub,15,Breakfast Stout,3
19298,640,Asif Zeller,287,Average Lion ,16,Modelo especial,3
19299,4504,Geoffrey Dugan,515,The Godly Frog Pub,20,60 Minute IPA,4
19300,1815,Declyan Martin,377,The Likeable Pear Inn,15,Michelob Ultra,3
19301,3780,Mikolaj Ziegler,616,The Old-Fashioned Captain Pub,22,Lagunitas Sucks,4.0
19302,2865,Chi Valente,775,The Shaggy Pikachu Inn,23,Icehouse,4.0
19303,378,Tomas Rice,123,Adorable Skull ,20,Pabst Blue Ribbon,4
19304,2892,Marlin Johnsen,585,Reminiscent Snowman ,17,Coors Light,3
19305,3384,Rana Illingsworth,225,Tasty Badger Tavern,18,Miller Lite,3.5
19306,4048,Dissanayake Valente,220,The Raspy Mole ,12,Busch,3
19307,4569,Ohran Sweeney,486,The Pathetic Planet Inn,22,Coors Light,4.0
19308,3852,Zaaine Ferro,482,The Grandiose Trumpet Tavern,15,Natural Ice,4.0
19309,2942,Sean Dinkins,424,The Symptomatic Trumpet Tavern,15,Icehouse,3
19310,2316,Amani Soloman,424,The Symptomatic Trumpet Tavern,23,Coors Banquet,3
19311,1506,Anees Solberg,129,The Debonair Lion Bar,16,Keystone Light,3.5
19312,3476,Philippos Sellon,271,The Many Gate Tavern,19,Dos Equis,3
19313,1249,Gavin Woo,1,Breezy Cake Pub,14,Coors Banquet,4.0
19314,4989,Zakary Wakefield,158,The Eager Lyre Tavern,19,Dos Equis,3.5
19315,3684,Derren Uddin,429,The False Familiar Famous Onion Inn,24,Steel Reserve,3.5
19316,3116,Meko Hancock,92,The Gaping Lioness Pub,19,Heady Topper,3
19317,4481,Pawel Tandy,610,The Dusty Apple Tavern,23,Busch,3.5
19318,3317,A-Jay Ingram,348,The Damaged Gorilla Pub,15,Icehouse,3.5
19319,4917,Abdallah Hoffman,987,Youthful Dog Pub,23,Coors Light,4
19320,4430,Brunon Maki,291,The Living Onion ,24,Miller High Life,3.5
19321,2926,Konar Knutson,281,The Vast Bongo Bar,17,Natural Ice,4.0
19322,1502,Parker Van Zandt,15,The Sedate Gate Pub,20,Heady Topper,3
19323,1139,Andrejs Myers,886,Glossy Onion Tavern,21,KBS,4.0
19324,4545,Nathan Thompson,999,Untidy Rose Pub,19,Miller Lite,4
19325,736,Declain Aikin,357,Dysfunctional Noodle Pub,20,Miller High Life,3.5
19326,2331,Kylan Paiser,848,The Resolute Gate Bar,15,Breakfast Stout,3
19327,4206,Conall Nelson,253,The Black-And-White Trumpet Tavern,14,Coors Banquet,4.0
19328,2618,Gordon Tiernan,624,The Satisfying Noodle Inn,22,Michelob Ultra,3
19329,326,Drew Dugan,195,Dead Skull Tavern,14,Miller Lite,4.0
19330,4522,Darn Mccord,797,The Nippy Guitar Tavern,21,Michelob Ultra,4.0
19331,3770,Christian Soukup,208,Ambitious Snowman Bar,18,Bud Ice,3.5
19332,4718,Rayhan Van Zandt,590,Absurd Captain Tavern,12,Heady Topper,3.5
19333,4373,Mayson Hoffman,620,Obeisant Wife ,18,Blue Moon,3
19334,652,Mahan Reamer,782,The Groovy Pikachu Bar,18,Bud Light,4.0
19335,2238,Preston-Jay LePage,448,The Average Husband Bar,24,Lagunitas Sucks,4.0
19336,1639,Walid Moody,475,The Juicy Cod Inn,17,Modelo especial,4.0
19337,3761,Jayson Bateman,16,Ambitious Kitten ,22,Steel Reserve,3.5
19338,974,Elias Ferry,208,Ambitious Snowman Bar,18,Dos Equis,3
19339,1796,Caedyn Roberts,95,Ordinary Pikachu Inn,16,Icehouse,3.5
19340,2344,Kedrick Kalleg,848,The Resolute Gate Bar,24,Lagunitas Sucks,3.5
19341,2240,Maxim Dinkins,437,Statuesque Noodle Bar,16,Coors Light,3
19342,4576,Keir LePage,593,The Goofy Badger Pub,18,Michelob Ultra,4
19343,4644,Suheyb Doran,381,Hulking Badger ,17,King Julius,3
19344,910,Fyn Kalleg,250,Amazing Bongo Pub,21,Miller Lite,3.5
19345,4190,Luk Jagtap,809,The Sparkling Onion ,18,King Julius,3
19346,1573,Dougal Celedon,282,The Cheap Elf ,19,Bud Light,3.5
19347,160,Caedan Ferro,247,The Slim Lyre ,20,Coors Banquet,3
19348,3449,Mayeul Weinstein,101,The Distinct Lion Bar,24,Keystone Light,3.5
19349,4978,Essa Dewalt,191,The Clever Guitar Bar,13,Mil's Best Ice,4.0
19350,407,Thrinei Ferry,337,The Sassy Tiger ,17,Busch,3.5
19351,4428,Geoff Illingsworth,628,Scary Fish Pub,19,Busch,3.5
19352,2791,Billy Pak,940,The Righteous Trumpet Inn,23,Natural Ice,3
19353,4913,Creag Hesch,523,The General Gentle Adventurer Tavern,19,Bud Ice,4
19354,2707,Rayne Ziegler,370,Hanging Cod ,20,Keystone Light,3
19355,2256,Believe Ashwoon,912,The Sleepy Noodle Bar,24,Keystone Light,4.0
19356,4108,Kern Vanderpoel,302,The Warm Pirate Pub,18,Blue Moon,4
19357,2277,Kellen Stahl,298,Lavish Garden Pub,22,Michelob Ultra,4
19358,1027,Blyth Moody,837,Loose Crossbow Inn,20,Natural Ice,4.0
19359,2433,Lucus Knutson,596,Fuzzy  Cave Inn,17,Blue Moon,3.5
19360,4346,Colvin Martin,647,The Kindly Kitten Bar,15,Bud Light,3
19361,2424,Airen Schickowski,772,The Painstaking Mole Tavern,15,Busch,3.5
19362,266,Tait Leisinger,121,Lamentable Banjo Bar,19,Heineken,3
19363,478,Armen Orwig,889,Clever Pup Bar,20,Yuengling Lager,4.0
19364,3540,Benn Knutson,136,Actually Planet ,20,Arrogant Bastard Ale,4.0
19365,654,Jago Schickowski,569,The Tightfisted Adventurer Bar,19,Bud Ice,4.0
19366,3787,Kadyn Tisler,894,Lively Moose Pub,18,Modelo especial,4
19367,4628,Ricards Yocum,911,Marvelous Wife Tavern,19,Heineken,3.5
19368,1511,Reynold Celedon,477,Hushed Flower Bar,17,Modelo especial,4.0
19369,455,Rice Tisler,983,Entertaining Cove Pub,24,Blue Moon,4.0
19370,111,Ren Norquist,670,The Poor Tiger Bar,14,Centennial IPA,4.0
19371,4132,Lochlan Schickowski,203,The Clean Noodle Bar,19,Mil's Best Ice,3
19372,3161,Sullivan Soulis,524,The Tender Tense Lioness Inn,15,Stella Artois,4.0
19373,2670,Raymond Frick,561,Square Trumpet Inn,17,Keystone Light,3.5
19374,2374,Kogan Ferro,831,Sharp Gate Bar,21,Coors Banquet,3.5
19375,2641,Amir Ripka,904,The Annoyed Pikachu Tavern,20,90 Minute IPA,4.0
19376,1832,Kyle Bauer,128,The Simplistic Kitten Inn,17,Keystone Light,4
19377,1993,Tristain Darnell,239,Stimulating Badger Inn,15,Pabst Blue Ribbon,3
19378,1087,Dailey Uddin,466,The Detailed Garden Bar,15,KBS,4.0
19379,1865,Litrell Deitz,83,Cool Guitar Bar,14,Bud Light,3
19380,2926,Konar Knutson,556,Thirsty Skull Bar,13,Very Hazy,4.0
19381,2245,Mark Fietzer,954,Bored Captain Pub,22,Stella Artois,3.5
19382,3356,Yong Resnick,473,The Merciful Guitar Inn,14,Coors Light,4.0
19383,1049,Bryce Sandstrom,170,The Watery Badger ,18,Pabst Blue Ribbon,4.0
19384,4899,Saman Leisinger,553,The Gaping Frog Bar,22,Natural Ice,4.0
19385,3459,Alexx Vanderpoel,121,Lamentable Banjo Bar,22,Keystone Light,3
19386,4633,Rayhan Doran,711,Unequaled Flower Inn,22,Natural Ice,3.5
19387,607,Domenico McGinnis,500,Versed Apple Bar,14,90 Minute IPA,4.0
19388,3722,Valentin Bateman,336,The Poor Lioness ,15,Michelob Ultra,4.0
19389,2605,Kelam Ingram,822,Naive Kitten ,18,Steel Reserve,3
19390,728,Jincheng Reardon,566,The Ad Cave ,15,Icehouse,3
19391,4955,Keelan Trebil,821,The Icy Frog Inn,17,Kentucky Brunch Brand Stout,3
19392,3768,Forbes Trusela,324,The Homeless Cod ,19,Miller High Life,3.5
19393,4708,Mathuyan Soulis,640,The Lame Cake Bar,12,Yuengling Lager,4.0
19394,2912,Ezra Schwager,944,Political Gate Inn,23,Budweiser,4.0
19395,503,Jody Frick,978,The Hoc Cave Bar,23,Natural Ice,3
19396,1489,Danial Jenson,926,The Private Pup Bar,14,60 Minute IPA,4.0
19397,3758,Tian Thompson,488,Swanky Cake Bar,24,Breakfast Stout,3.5
19398,921,Caleb Zeaser,759,Important Lioness Inn,16,Very Hazy,3
19399,2931,Mahan Ventotla,223,The Interesting Pirate Inn,23,Pabst Blue Ribbon,3
19400,4260,Morgyn Chapman,834,The Silky Pear Inn,22,Bud Light,3.5
19401,3573,Thiago Mills,557,The Lush Frog Pub,17,Backwoods Bastard,4
19402,1941,Rice Pak,92,The Gaping Lioness Pub,19,Barrel-Aged Abraxas,3
19403,4823,Pasquale Vogal,365,The Tense Armadillo Tavern,13,Breakfast Stout,4.0
19404,4029,Jordon Hydinger,470,The Longing Badger ,20,Michelob Ultra,3.5
19405,311,Gallagher Deitz,395,Evasive Wife Inn,19,Miller Lite,3
19406,4519,Valery Wakefield,476,The Proud Skull Bar,20,Dos Equis,4.0
19407,1368,Andy Frick,319,Muddled Noodle ,13,Heady Topper,3
19408,1216,Sohail Tandy,438,The Meek Kitten Bar,20,Natural Light,3.5
19409,3454,Bjorn Jagtap,687,Broad Armadillo Inn,15,Mil's Best Ice,3
19410,4605,Ciarian Kalleg,491,Aquatic Pikachu Pub,12,Marshmallow Handjee,3
19411,1460,Conner Olson,65,Obeisant Dog Tavern,20,Miller Lite,4.0
19412,1003,Dissanayake Deitz,677,The Glib Lyre Inn,24,Pabst Blue Ribbon,3
19413,1138,Torrin Upson,23,The Abiding Wife Inn,18,Icehouse,3.5
19414,4488,Creag Casal,424,The Symptomatic Trumpet Tavern,18,Natural Ice,4.0
19415,3727,Bowen Schickowski,76,The Knowledgeable Lion Bar,13,Coors Light,4.0
19416,3290,Alfy Thompson,18,The Guarded Tiger Tavern,22,Modelo especial,3
19417,3377,Rowen Sagar,820,The Economic Pirate Pub,21,Arrogant Bastard Ale,4
19418,3425,Ridwan Casal,10,Glib Pear Bar,15,Heineken,3.5
19419,4239,Teejay DeLorenzo,178,Unnatural Bongo Inn,21,Blue Moon,4.0
19420,3287,Litrell Orwig,19,Ubiquitous Bongo Pub,21,Modelo especial,3.5
19421,1528,Mack Dinkins,426,Dark Crossbow Tavern,12,Very Hazy,3
19422,4541,Cinar Eastman,680,Rainy Onion ,15,Keystone Light,4.0
19423,4314,Jez Ortiz,171,Skillful Noodle Pub,20,Heineken,3
19424,3535,Sherwyn Fietzer,115,The Imminent Wife Inn,21,Guinness,3
19425,4759,Babur Ferro,131,The Irate Noodle Tavern,22,Modelo especial,3
19426,1382,Sukhvir Tiernan,784,The Acoustic Noodle ,12,Modelo especial,3
19427,362,Jordy Trusela,346,The Homeless Bongo Tavern,24,Natural Ice,3.5
19428,1692,Corran Casal,850,Slippery Tiger Tavern,20,Blue Moon,4.0
19429,1240,Saunders Schutz,718,Steady Toad Bar,23,Natural Light,3.5
19430,233,Kirwin Haworth,615,Tenuous Apple Inn,18,Dos Equis,3
19431,2250,Caolain Casal,306,Pleasant Frog ,22,90 Minute IPA,3.5
19432,2346,Sullivan Davis,866,Selfish Apple Pub,22,90 Minute IPA,4.0
19433,1634,Samuela Miller,382,The Jealous Lion Tavern,21,Coors Light,3.5
19434,2923,Tanner Hoffman,373,The Nifty Garden Tavern,15,Miller High Life,4.0
19435,4484,Tyler-Jay Yang,186,Three Pup Inn,20,Bud Ice,3.5
19436,4411,Arnold Doran,946,Outgoing Banjo Pub,19,Corona Light,3.5
19437,1773,Sharoz Lawless,17,Placid Cove Bar,14,Arrogant Bastard Ale,3.5
19438,1806,Drakeo Davis,267,The Infamous Captain ,18,Bud Ice,3
19439,4691,Areeb Hylan,986,The Offbeat Mole Pub,20,Mil's Best Ice,4
